fish_id,treatment,exposure,battery,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
1BT24h01001,1,24h,BT1,0.41810038692853585,-0.7780504405993871,1.3041721011519365,0.024586859103385227,0.47804263962334176,-0.6729349413111286,1.1297559267012534,1.454807362213508,0.1346188010370962,-0.27905553300805935,0.26902371021563326,0.18486117085240392,-0.04895990735545086
1BT24h01002,1,24h,BT1,-1.4402179523319707,-2.9043157630947927,1.0854855542447885,-0.8486484444527485,3.2456763685163947,0.15258358605806632,-0.3550772738415197,-2.8249423629810284,-0.5524479299605118,-0.42569692751310817,-0.9413477580777816,-0.06209787607221501,-0.020506253876262898
1BT24h01003,1,24h,BT1,-0.8945549363698416,-0.06939844574296072,1.8148646143450347,1.2464853036134662,-0.45732396491958566,1.6188988004353968,0.7792249525900681,-0.45855750805221845,1.248460155279629,0.39641292654859744,0.2876745116211177,-0.09020065072061177,-0.1645486951124266
1BT24h01005,1,24h,BT1,-0.46177022200717516,-0.5693277520085047,0.8926170706471959,-1.362702651420118,0.4073993573820316,0.12243915628824023,0.8939328310103433,0.8924889881324475,1.2035827840037854,0.0738321104222246,0.4735953190237431,-0.2592131974919214,0.017282837260365558
1BT24h01007,1,24h,BT1,-1.5395192266952813,-0.5010963820595685,2.133019963242571,-0.041645357590062826,0.0729240308424156,0.3155923213453557,1.1132203185459486,1.1098509415012223,0.16575937580785602,0.5787455561895273,-0.19113896724265392,0.13803966014629998,-0.11048954535604545
1BT24h01008,1,24h,BT1,-0.47118301608764024,0.22853975024742354,0.13243880395845997,-0.25854638956509757,-0.435413842287543,0.09403680530963679,0.666194269924084,-0.3259670491090765,0.3900760645135373,0.09380452390735969,0.39186631638246794,-0.25663956293902146,-0.10942514988074625
1BT24h01009,1,24h,BT1,1.2996019513995447,-0.5366298893714554,1.0835403969838668,0.9438913301758206,0.5000797704231285,0.46063754753762093,0.6798619869572189,-0.8687582098701911,0.4838404928777197,-1.1074183880595443,-0.22117401633585881,-0.3744555199707193,-0.08415312332133593
1BT24h01010,1,24h,BT1,-0.19019690706311065,-1.6297409803979999,0.8004942699995397,-2.0146395130951946,0.7122011831455384,0.2879779479281108,0.10215364516075,0.11450905461190412,0.17662424831039225,0.023686500037837677,-0.03173112974339139,0.04203895587982824,0.09072563052417426
1BT24h01011,1,24h,BT1,1.594677747698313,-0.19849613010295933,-0.005350950352376593,-0.4048106134714895,-0.7438617761346523,0.6321895832890495,0.2813756363197608,-0.33763454472853904,0.6579540927635955,-1.0908408438630268,0.529376161750654,-0.43013943574963265,0.0037132686562164896
1BT24h01012,1,24h,BT1,0.11960216685672975,-1.6880521352741418,0.10827670578522054,-0.6742074817166004,-0.5727191827005167,0.6478185746379445,-0.7469585983132843,-0.9074127384568292,-1.278981370111288,-0.2363550954931613,0.2548431425333301,0.4542547778984449,-0.016341769623444802
1BT24h01013,1,24h,BT1,0.00466735576399558,-1.2924479562281481,0.483486242404188,-0.8981121006862013,1.977945788970465,-0.3162900898654535,0.16346813272555938,-1.0958336395629333,-0.6732218611343895,-0.049286595113402734,-0.25750590049208066,-0.5282007054906341,-0.018915031833802595
1BT24h01014,1,24h,BT1,0.7514787858555063,-0.9207029154834433,0.6946617532844699,-0.7420197354523684,0.3466950290379761,-0.4731598671791989,0.422339092106585,1.211142573329141,-0.6496221419642865,0.27083476490360947,0.6044494319480447,-0.021912196531127748,0.030998418011533684
1BT96hCTR02,0,96h,BT1,-2.4789675873221686,0.23098910748091792,-1.0426124209278842,-0.3424726549603562,-0.6544445185407861,0.3391095475454565,-1.375919494962973,1.2482032481527927,-1.1374123677924306,-2.808822112589476,0.9036080810334172,0.5177529309843057,-0.7458919500363689
1BT96hCTR04,0,96h,BT1,0.6183177761027133,1.683394330068758,1.0679717739283883,2.237798450792772,0.6894520964781126,0.8757172149561865,-1.0321264268730859,-0.4591164760186661,0.20885175626844266,0.974932508211459,0.16849582649217074,-0.31488204946976495,-0.1601233361446183
1BT96hCTR05,0,96h,BT1,1.2511227027416745,-2.5243440750660953,-0.9111337527606108,0.9801636291754752,0.5148522372854072,-1.1794614465730504,0.16658953452952985,1.4541670714202157,0.7218275152273048,-0.21262577313174008,1.6676923030360815,0.7541750908546255,0.05187637785090076
1BT96hCTR06,0,96h,BT1,0.981608439951582,-0.30348843857270447,0.58761828581503,0.6842075516849817,-1.412958108168185,1.663734656002948,-0.20580368970180818,-1.0835099643493002,0.0617412059776683,0.09095817177399113,0.35192985451720493,0.04326047360370301,-0.04242015518340697
1BT96hCTR07,0,96h,BT1,0.8678391612449234,1.229335736441702,-0.17671951924658177,-0.42020686311446726,-0.07842734623575151,0.3031499175499818,-1.3567061398048765,-0.18975297650041018,0.4526225082502258,-0.18171375746814356,-0.043284881461871844,-0.07919680545757332,0.030295409818758293
1BT96hCTR09,0,96h,BT1,0.08107364060712934,1.4614004592889345,-1.1751555301251408,-1.2786314136382884,-0.05712341093015197,-0.14888135706330496,-1.785715980191056,-0.5760233179740737,-0.20923225458186084,0.5907175218004294,0.45980887090076356,-0.2251285187765646,-0.030188613324030916
1BT96hCTR11,0,96h,BT1,-0.028598800666079602,-0.5585558535278383,-0.5747018861318112,-0.6945878827853937,-0.051753831409497186,-0.13282272951044602,-1.6055410672399708,0.8325265145411951,0.7549252737558574,0.3173843193044245,0.23176759319052442,1.2682892087386302,0.18589578955622987
1BT96hCTR12,0,96h,BT1,1.542779017312964,-0.7286531673531321,1.3951738826697373,1.1170404740231297,0.609229375925076,1.602495742497056,0.27702717247639286,0.297010065752079,0.6469222741023419,0.07683553553707415,1.2831494373886294,-0.6720776310307985,-0.09451406946908153
1BT96h00501,0.5,96h,BT1,1.787760191607324,-0.8591399103825674,1.003099566094706,0.41112368340097727,-0.6963508183890705,1.5512629278072274,0.12624744382124892,-0.21112103937159077,0.7277622961342822,-0.13133988876468308,0.35774610057573714,0.19425071688023346,0.16518239490696157
1BT96h00502,0.5,96h,BT1,0.773356955763029,-1.5583738651757861,0.5274743316363187,-0.4236224172397898,-0.9875597517089733,2.6791267561198566,-1.3076445763367384,-1.6927386245268043,-1.070935564866737,-0.130475151413212,0.23326879980899615,-0.09056728130957542,-0.04341716916609452
1BT96h00507,0.5,96h,BT1,2.0563059914851163,-1.0067852477942552,1.0728542657580298,-1.3781818675768558,-0.6546894583966605,2.088139608622558,-0.3999612936712774,0.2547486805029086,0.2506870544703662,-0.45707430478675304,0.3813203376796094,-0.7295155757934754,0.1300710454061201
