"endpoint","domain","source_test","data_type","endpoint_type","comparison","dataset_a","dataset_b","treatment","exposure","statistic","estimate","ci_low","ci_high","bootstrap_R_requested","bootstrap_R_valid"
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0","1h","hedges_g",0.767475757152812,0.0865464238189572,1.70015590073657,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0","1h","cliffs_delta",0.375,-0.0267857142857143,0.741071428571429,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0","24h","mean_difference_b_minus_a",13.3018956026543,0.545320995696538,25.9321050903937,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0","24h","median_difference_b_minus_a",11.3874474604567,-7.9267028799466,29.6242072060868,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0","24h","hedges_g",0.704841419502725,0.0837159640253091,1.52723965192876,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0","24h","cliffs_delta",0.404166666666667,-0.0125,0.741874999999999,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0","96h","mean_difference_b_minus_a",-1.31220680157207,-11.3479284936055,9.111586984395,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0","96h","median_difference_b_minus_a",-2.89412887692905,-14.9939895273469,14.7747103592031,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0","96h","hedges_g",-0.08534990398185,-0.880120539231825,0.585874705053023,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0","96h","cliffs_delta",-0.0234375,-0.421875,0.390625,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0.5","1h","mean_difference_b_minus_a",-18.3506269905168,-31.5629767095034,-4.62556415861182,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0.5","1h","median_difference_b_minus_a",-24.6927262287673,-43.4378938099543,-0.310163184652214,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0.5","1h","hedges_g",-0.865682170364706,-1.79161461850776,-0.211017350617959,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0.5","1h","cliffs_delta",-0.4375,-0.7890625,-0.0390625,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0.5","24h","mean_difference_b_minus_a",43.2290783501572,27.4024285612902,56.9394250232576,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0.5","24h","median_difference_b_minus_a",46.980824621599,30.0403364003058,64.367816091954,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0.5","24h","hedges_g",1.93600574680561,0.928022024916518,4.3717092915378,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0.5","24h","cliffs_delta",0.866666666666667,0.6,1,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0.5","96h","mean_difference_b_minus_a",-2.74410686993649,-15.4504667107573,8.39243322374427,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0.5","96h","median_difference_b_minus_a",4.00181735608216,-18.460035950527,14.1392758778341,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0.5","96h","hedges_g",-0.149948083100577,-0.788265081291313,0.584331293782196,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0.5","96h","cliffs_delta",0.046875,-0.3830078125,0.4609375,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","1","1h","mean_difference_b_minus_a",-13.0500236338496,-31.7744230990931,6.62685000487608,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","1","1h","median_difference_b_minus_a",-23.1324505173189,-41.9563060940855,11.9266847710695,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","1","1h","hedges_g",-0.445503785825241,-1.22656106386877,0.252419431371094,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","1","1h","cliffs_delta",-0.26953125,-0.6484375,0.1328125,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","1","24h","mean_difference_b_minus_a",-12.6176513527896,-26.2710803670189,-0.152548545744831,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","1","24h","median_difference_b_minus_a",-8.91643562372195,-34.7574801194467,8.42740501415077,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","1","24h","hedges_g",-0.653761706192516,-1.39094074902644,0.0766487356821165,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","1","24h","cliffs_delta",-0.333333333333333,-0.732142857142857,0.107142857142857,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","1","96h","mean_difference_b_minus_a",19.5360786002138,2.59393612889156,36.993531528502,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","1","96h","median_difference_b_minus_a",28.4817707235526,-1.67748837679045,44.3491969652182,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","1","96h","hedges_g",0.769828886669709,0.113828194398588,1.66369695852093,2000,2000
"stratum_pref","NTT spatial position","NTT","bounded/proportion-like","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","1","96h","cliffs_delta",0.419642857142857,0.0178571428571429,0.776785714285714,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0","1h","mean_difference_b_minus_a",49.0535714285714,-38.7167410714286,140.279017857143,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0","1h","median_difference_b_minus_a",71,-47.5125,171.5125,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0","1h","hedges_g",0.360603881548935,-0.386090303099316,1.16353618737569,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0","1h","cliffs_delta",0.245535714285714,-0.196428571428571,0.643080357142856,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0","24h","mean_difference_b_minus_a",121.020833333333,50.8764583333333,191.4934375,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0","24h","median_difference_b_minus_a",106.5,50.5,170.5,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0","24h","hedges_g",1.10251759140971,0.513199917981307,1.87934545330174,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0","24h","cliffs_delta",0.591666666666667,0.191666666666667,0.891666666666667,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0","96h","mean_difference_b_minus_a",42.790625,-42.00828125,120.356484375,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0","96h","median_difference_b_minus_a",66.65,-68.7,151.975,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0","96h","hedges_g",0.330031004054431,-0.348597025570973,1.1337826298102,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0","96h","cliffs_delta",0.2578125,-0.1484375,0.640625,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0.5","1h","mean_difference_b_minus_a",87.875,-11.3140625,173.215625,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0.5","1h","median_difference_b_minus_a",96,27.5,202.5375,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0.5","1h","hedges_g",0.622982462744505,-0.0213355129564562,1.51378294000529,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0.5","1h","cliffs_delta",0.4140625,0.03125,0.77734375,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0.5","24h","mean_difference_b_minus_a",89.1333333333333,-26.6416666666667,199.008333333333,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0.5","24h","median_difference_b_minus_a",211,-144,270,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0.5","24h","hedges_g",0.543453594943561,-0.145768460665641,1.50199643416793,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0.5","24h","cliffs_delta",0.244444444444444,-0.191111111111111,0.697777777777778,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0.5","96h","mean_difference_b_minus_a",20.5875,-57.927265625,97.60765625,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0.5","96h","median_difference_b_minus_a",14.975,-68.564375,134.2,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0.5","96h","hedges_g",0.174848009909735,-0.499254986309645,0.913054820102762,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","0.5","96h","cliffs_delta",0.125,-0.28125,0.53125,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","1","1h","mean_difference_b_minus_a",96,6.8015625,182.6328125,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","1","1h","median_difference_b_minus_a",138.5,-50.5625,226,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","1","1h","hedges_g",0.71859663934881,0.0422232829154051,1.53992497750383,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","1","1h","cliffs_delta",0.3671875,-0.03125,0.7265625,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","1","24h","mean_difference_b_minus_a",40.7857142857143,-38.7279761904762,110.679166666667,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","1","24h","median_difference_b_minus_a",79,-29.5,173,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","1","24h","hedges_g",0.39438601460441,-0.354615268543732,1.60719716690353,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","1","24h","cliffs_delta",0.297619047619048,-0.19047619047619,0.738095238095238,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","1","96h","mean_difference_b_minus_a",20.8214285714286,-71.4079404761905,120.993119047619,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","1","96h","median_difference_b_minus_a",18.5,-155.63125,90.6,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","1","96h","hedges_g",0.152800752512712,-0.681449518521671,0.823926646042141,2000,2000
"time_bright","LDT phototaxis","LDT","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT2","BT1","BT2","1","96h","cliffs_delta",0.180952380952381,-0.247619047619048,0.581071428571428,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","0","1h","mean_difference_b_minus_a",1.17857142857143,-12.2868303571429,13.4582589285714,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","0","1h","median_difference_b_minus_a",4,-17,23,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","0","1h","hedges_g",0.0624114106472428,-0.620133612649971,0.832836504228708,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","0","1h","cliffs_delta",0.0357142857142857,-0.383928571428571,0.491071428571429,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","0","24h","mean_difference_b_minus_a",-0.733333333333334,-11.3366666666667,10.4,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","0","24h","median_difference_b_minus_a",-8,-22,25,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","0","24h","hedges_g",-0.0440362142899841,-0.853529306029944,0.678199472163681,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","0","24h","cliffs_delta",-0.0444444444444444,-0.466777777777778,0.36,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","0","96h","mean_difference_b_minus_a",-1.1875,-12.75,10.2515625,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","0","96h","median_difference_b_minus_a",-7,-19.5,17.5,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","0","96h","hedges_g",-0.0684823164432262,-0.807927178386275,0.628941880041684,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","0","96h","cliffs_delta",-0.015625,-0.43369140625,0.390625,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","0.5","1h","mean_difference_b_minus_a",3.5625,-7,13.6890625,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","0.5","1h","median_difference_b_minus_a",2.5,-10.5,18,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","0.5","1h","hedges_g",0.230491527034588,-0.452607598990899,0.932675563239901,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","0.5","1h","cliffs_delta",0.10546875,-0.32822265625,0.515625,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","0.5","24h","mean_difference_b_minus_a",-17.4714285714286,-26.362380952381,-8.39011904761905,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","0.5","24h","median_difference_b_minus_a",-25.5,-33,-7,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","0.5","24h","hedges_g",-1.3356454539038,-2.58743218225145,-0.652676686667873,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","0.5","24h","cliffs_delta",-0.676190476190476,-0.923809523809524,-0.333333333333333,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","0.5","96h","mean_difference_b_minus_a",-5.125,-16.375,5.75156249999999,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","0.5","96h","median_difference_b_minus_a",-14,-23.5,15,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","0.5","96h","hedges_g",-0.304396524487233,-1.04731682113969,0.342117174570414,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","0.5","96h","cliffs_delta",-0.22265625,-0.61328125,0.18359375,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","1","1h","mean_difference_b_minus_a",-2.09166666666667,-13.1340625,9.90052083333333,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","1","1h","median_difference_b_minus_a",-8,-23.5,19,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","1","1h","hedges_g",-0.122638379767409,-0.894564963655185,0.581977723410519,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","1","1h","cliffs_delta",-0.125,-0.55,0.283333333333333,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","1","24h","mean_difference_b_minus_a",-4.46428571428572,-13.4776785714286,5.40476190476191,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","1","24h","median_difference_b_minus_a",-9,-17,5.5,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","1","24h","hedges_g",-0.341316448896975,-1.28374492175923,0.407350651010828,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","1","24h","cliffs_delta",-0.232142857142857,-0.666666666666667,0.238095238095238,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","1","96h","mean_difference_b_minus_a",-2.2,-14.8061904761905,10.3871428571428,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","1","96h","median_difference_b_minus_a",1,-25,17.5124999999999,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","1","96h","hedges_g",-0.117365908000761,-0.853785714826394,0.608208191357631,2000,2000
"time_in_last_flux","endurance","RN","bounded continuous","bounded_continuous_or_proportion","BT1_vs_BT3","BT1","BT3","1","96h","cliffs_delta",-0.0857142857142857,-0.495238095238095,0.328571428571429,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","0","1h","mean_difference_b_minus_a",4.58880186630341,1.68958790722645,7.4046483027753,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","0","1h","median_difference_b_minus_a",5.4664106984108,1.8542627076412,7.87569678113992,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","0","1h","hedges_g",1.1037840690576,0.409205650224146,2.20482042186009,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","0","1h","cliffs_delta",0.598214285714286,0.231919642857143,0.892857142857143,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","0","24h","mean_difference_b_minus_a",2.38603060116617,-0.836402502147812,5.01161113402358,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","0","24h","median_difference_b_minus_a",4.42630401318995,-0.203735098946377,7.37772692826649,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","0","24h","hedges_g",0.545367889072842,-0.140638507633103,1.71036299441265,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","0","24h","cliffs_delta",0.441666666666667,0.0583333333333333,0.766666666666667,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","0","96h","mean_difference_b_minus_a",1.9791425323399,-1.2964596733987,5.57887767761414,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","0","96h","median_difference_b_minus_a",1.50050902589985,-1.1273579824691,4.15512690273765,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","0","96h","hedges_g",0.384291466889938,-0.277468182827191,1.07154280518443,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","0","96h","cliffs_delta",0.2109375,-0.2109375,0.609375,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","0.5","1h","mean_difference_b_minus_a",3.89459322907618,1.31551541429615,6.96656092341176,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","0.5","1h","median_difference_b_minus_a",0.7248135433919,-0.722020538225649,4.46922319765895,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","0.5","1h","hedges_g",0.886094783977409,0.408909187096601,1.36087676682579,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","0.5","1h","cliffs_delta",0.4140625,0.0546875,0.734375,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","0.5","24h","mean_difference_b_minus_a",-2.15722611631565,-4.4193169084258,-0.0284084097078279,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","0.5","24h","median_difference_b_minus_a",-1.38031016912343,-3.90885329916719,1.23438073394495,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","0.5","24h","hedges_g",-0.669838235390492,-1.29808880819384,-0.0575842830646129,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","0.5","24h","cliffs_delta",-0.333333333333333,-0.706666666666667,0.0579999999999988,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","0.5","96h","mean_difference_b_minus_a",2.64043357310353,1.12927651955127,4.11969245720094,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","0.5","96h","median_difference_b_minus_a",1.81336455523735,0.636122848094073,4.12137810368625,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","0.5","96h","hedges_g",1.14783188232229,0.559772538880258,1.88511789849696,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","0.5","96h","cliffs_delta",0.609375,0.28125,0.8828125,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","1","1h","mean_difference_b_minus_a",0.507078462007344,-3.63209704139689,4.79982050806392,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","1","1h","median_difference_b_minus_a",-3.49930497448405,-5.73967383147517,4.85158388930075,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","1","1h","hedges_g",0.0776778111750834,-0.646018123910241,0.713745831811336,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","1","1h","cliffs_delta",-0.0703125,-0.484375,0.3515625,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","1","24h","mean_difference_b_minus_a",1.89925367353566,-0.187379590790836,3.8833333443814,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","1","24h","median_difference_b_minus_a",2.11880789800995,-1.04018563553585,4.55009125419289,2000,2000
"vel_mean","NTT locomotion","NTT","continuous derived","continuous_or_derived","BT1_vs_BT2","BT1","BT2","1","24h","hedges_g",0.669688973350442,-0.0267594006169,1.56733010485027,2000,2000
