fish_id,treatment,exposure,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14
1BT24h00506,0.5,24,0.2759818789035865,-1.7366241944218515,0.022763176885837937,0.6551680470831749,-0.6766151007906611,-1.0351991955077267,-1.5512083063661002,0.13985704563589169,-0.3310196440246297,-0.6745801672411492,0.5059167615684268,0.17638023878758397,-0.06842175725750366,0.041398250275594795
1BT24h00507,0.5,24,1.2533655545171547,0.906397183715549,1.3715250194227269,-0.30992360323642193,-1.122356825603983,0.6702363450372407,0.6626084553183021,0.28010201973946974,0.09638217677617131,-0.09921987016605711,-0.8883727491558135,0.8939459729459902,0.13493035436176692,-0.06403725887861754
1BT24h00508,0.5,24,1.4821757820692703,-0.20290251177249344,1.844524581262666,3.8131416036132495,2.0260830387378275,-1.227088006731019,2.174826595717768,-0.1656956578936446,-0.2519959020078254,0.6954745246165086,0.7575380868489019,0.06734357862513239,0.14269998058624125,0.018317688643292494
1BT24h00509,0.5,24,1.4652650384094577,-0.5182328474758219,-0.34670892194524106,0.6788084148757922,-1.494690160282299,0.15215621140310526,-0.856477144088651,-0.20301133578163025,-0.6642502807202674,0.6684448434729563,-0.01991951976705726,0.03019325912260519,0.09661219306700145,0.0034216580877437816
1BT24h00510,0.5,24,-0.7088507048337549,0.16798494342918033,-2.131328880440499,-0.022882970724436544,-0.031215821318654347,-0.9402528192786442,-1.159134302188511,1.381294182311595,-0.5895217609576465,-0.48143577386436126,0.5784984925738029,-0.1875342822490647,-0.054390276657979734,-0.18963150911258397
1BT24h00511,0.5,24,0.125450176625438,1.604370412734185,-1.2117102740825805,-1.005059917037606,-0.3047672966246508,-0.9197773651171063,0.4059164497978571,1.0957903796575648,-0.11338953410874661,-0.12536923933366514,-0.05223764399175103,-0.37555894498238834,0.04957338103410468,-0.0161705194807567
1BT24h00512,0.5,24,-0.3569706584567017,-0.6636479629321057,1.7351576488769205,3.238422825921171,0.7119711070966517,0.04924871295886283,2.8717008705843323,0.25396941385772903,0.16029962973020298,0.15684917868975418,1.3433728983764701,0.0021100836919394892,-0.016841131901604817,0.03487624934298427
1BT24h00514,0.5,24,0.9531443665146466,-0.9091515589419104,1.5309601204655758,0.9693782921159136,-0.26406439923843905,-0.4437303092696342,1.1143096171288915,-0.23999372871835825,0.4472885447663223,-0.3003986933162422,0.4039889754140544,0.5015451404614875,0.04149599679454059,-0.12634018459284438
1BT24h00515,0.5,24,1.429354381439848,-0.1397063087132321,0.2502252462242435,-0.21662044885096604,-0.879889674141731,0.7233111444708799,0.8204688058552749,-0.659793613257868,0.3866940405344038,-0.20359283467855646,0.0732929322132785,-0.14241576080632531,0.05654440964667766,0.002940073846930298
1BT24h00516,0.5,24,1.4518327124298598,0.07084657701612897,0.6733187157077822,-0.04654509795328414,-0.8989685117777517,0.17685014650502592,0.6201095265969977,0.22979609696758538,0.5593849346600013,-0.33923353491957936,-0.4278888244747774,-0.018545034774851102,0.03057111889255434,-0.030368549030383597
