source_row_index,fish_id,battery_suite,battery,group_raw,group,treatment,exposure,date_raw,start_time_raw,datetime_raw,datetime,datetime_parse_method,datetime_parse_failed_flag,first_choice_raw,first_choice,first_choice_clean,first_choice_binary,first_choice_valid_binary,no_choice_flag,first_choice_nonbinary_flag,date,start_time,latency,num_changes,time_bright,mtpc,mov_bottom,mov_upper,mov_total,dist_bottom,dist_upper,dist_total,vel_bottom,vel_upper,vel_mean,attempts,last_flux,time_in_last_flux,resistance_index,lt,ls,wt,Kc,sex,blood_sugar,conductivity,pH,sex_raw,stratum_pref,ldt_present_flag,ntt_present_flag,endurance_present_flag,first_choice_exclusion_reason,blood_sugar_missing_flag,sex_missing_flag,ldt_time_bright_gt_480_flag,ldt_time_bright_gt_600_flag,ntt_mov_total_gt_480_flag,zero_motion_flag,low_motion_flag,impossible_value_flag,tracking_failure_flag,missing_critical_field_flag,distance_outlier_flag,manual_review_flag,global_exclusion_flag,global_exclusion_reason
331,3BT24hCTR06,3,BT3,24h_CTR,24h 0.0%,0.0,24,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,5.0,1.0,54.0,0.9,3.4,2.6,0.24,1.3654984069185252,male,,,,m,,False,False,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,
332,3BT24hCTR07,3,BT3,24h_CTR,24h 0.0%,0.0,24,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,2.0,4.0,31.0,8.066666666666666,3.2,2.6,0.22,1.2517068730086482,male,136.0,,,m,,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
333,3BT24hCTR08,3,BT3,24h_CTR,24h 0.0%,0.0,24,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,1.0,11.0,43.0,62.88333333333333,2.9,2.2,0.22,2.066115702479338,male,150.0,,,m,,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
334,3BT24hCTR09,3,BT3,24h_CTR,24h 0.0%,0.0,24,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,1.0,6.0,14.0,16.4,3.7,3.4,0.49,1.24669244860574,female,256.0,,,f,,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
335,3BT24hCTR10,3,BT3,24h_CTR,24h 0.0%,0.0,24,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,1.0,12.0,22.0,70.4,3.1,2.5,0.22,1.4080000000000001,male,392.0,,,m,,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
336,3BT24hCTR11,3,BT3,24h_CTR,24h 0.0%,0.0,24,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,1.0,7.0,16.0,22.866666666666667,3.5,2.9,0.34,1.3940710976259791,female,,,,f,,False,False,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,
337,3BT24hCTR12,3,BT3,24h_CTR,24h 0.0%,0.0,24,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,1.0,9.0,21.0,39.15,3.5,2.8,0.33,1.5032798833819245,male,,,,m,,False,False,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,
338,3BT24hCTR13,3,BT3,24h_CTR,24h 0.0%,0.0,24,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,1.0,8.0,43.0,33.733333333333334,3.5,2.9,0.41,1.6810857353725042,female,,,,f,,False,False,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,
339,3BT24hCTR14,3,BT3,24h_CTR,24h 0.0%,0.0,24,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,1.0,3.0,44.0,5.2,3.4,2.6,0.29,1.649977241693218,male,367.0,,,m,,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
340,3BT24hCTR15,3,BT3,24h_CTR,24h 0.0%,0.0,24,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,1.0,8.0,12.0,29.6,3.3,2.8,0.42,1.9132653061224494,female,,,,f,,False,False,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,
